2022-02-10 16:45:10.645872 Humidity: 24.5 %rH, Temperature: 25.1 *C, Radon STA: 93 Bq/m3, Radon LTA: 93 Bq/m3
2022-02-10 16:46:12.681986 Humidity: 24.5 %rH, Temperature: 25.1 *C, Radon STA: 93 Bq/m3, Radon LTA: 93 Bq/m3
2022-02-10 16:47:14.780787 Humidity: 24.5 %rH, Temperature: 25.09 *C, Radon STA: 93 Bq/m3, Radon LTA: 93 Bq/m3
2022-02-10 16:48:16.994640 Humidity: 24.5 %rH, Temperature: 25.09 *C, Radon STA: 93 Bq/m3, Radon LTA: 93 Bq/m3
2022-02-10 16:49:19.151188 Humidity: 24.5 %rH, Temperature: 25.09 *C, Radon STA: 93 Bq/m3, Radon LTA: 93 Bq/m3
2022-02-10 16:50:21.293692 Humidity: 24.5 %rH, Temperature: 25.09 *C, Radon STA: 93 Bq/m3, Radon LTA: 93 Bq/m3
2022-02-10 16:51:23.311078 Humidity: 24.5 %rH, Temperature: 25.09 *C, Radon STA: 93 Bq/m3, Radon LTA: 93 Bq/m3
2022-02-10 16:52:28.512422 Humidity: 24.5 %rH, Temperature: 25.07 *C, Radon STA: 93 Bq/m3, Radon LTA: 93 Bq/m3
2022-02-10 16:53:30.630404 Humidity: 24.5 %rH, Temperature: 25.07 *C, Radon STA: 93 Bq/m3, Radon LTA: 93 Bq/m3
2022-02-10 16:54:33.340121 Humidity: 24.5 %rH, Temperature: 25.07 *C, Radon STA: 93 Bq/m3, Radon LTA: 93 Bq/m3
2022-02-10 16:55:35.449105 Humidity: 24.5 %rH, Temperature: 25.07 *C, Radon STA: 93 Bq/m3, Radon LTA: 93 Bq/m3
2022-02-11 08:55:25.533514 Humidity: 21.0 %rH, Temperature: 22.82 *C, Radon STA: 96 Bq/m3, Radon LTA: 96 Bq/m3
2022-02-11 09:55:29.746669 Humidity: 21.5 %rH, Temperature: 23.86 *C, Radon STA: 94 Bq/m3, Radon LTA: 94 Bq/m3
2022-02-11 10:55:32.802332 Humidity: 21.5 %rH, Temperature: 24.37 *C, Radon STA: 93 Bq/m3, Radon LTA: 93 Bq/m3
2022-02-11 11:55:35.129253 Humidity: 21.0 %rH, Temperature: 24.17 *C, Radon STA: 90 Bq/m3, Radon LTA: 90 Bq/m3
2022-02-11 12:55:37.571673 Humidity: 21.5 %rH, Temperature: 24.2 *C, Radon STA: 88 Bq/m3, Radon LTA: 88 Bq/m3
2022-02-11 13:55:39.903068 Humidity: 21.5 %rH, Temperature: 24.44 *C, Radon STA: 86 Bq/m3, Radon LTA: 83 Bq/m3
2022-02-11 14:55:43.085219 Humidity: 22.0 %rH, Temperature: 24.73 *C, Radon STA: 86 Bq/m3, Radon LTA: 84 Bq/m3
2022-02-11 15:55:45.533943 Humidity: 21.0 %rH, Temperature: 24.84 *C, Radon STA: 84 Bq/m3, Radon LTA: 82 Bq/m3
2022-02-11 16:55:48.140073 Humidity: 20.5 %rH, Temperature: 24.09 *C, Radon STA: 80 Bq/m3, Radon LTA: 81 Bq/m3
2022-02-11 17:55:50.446674 Humidity: 20.5 %rH, Temperature: 24.04 *C, Radon STA: 85 Bq/m3, Radon LTA: 81 Bq/m3
2022-02-11 18:55:52.920991 Humidity: 20.5 %rH, Temperature: 23.96 *C, Radon STA: 90 Bq/m3, Radon LTA: 80 Bq/m3
2022-02-11 19:55:55.326760 Humidity: 21.5 %rH, Temperature: 23.73 *C, Radon STA: 85 Bq/m3, Radon LTA: 79 Bq/m3
2022-02-11 20:55:57.753508 Humidity: 21.5 %rH, Temperature: 23.43 *C, Radon STA: 82 Bq/m3, Radon LTA: 76 Bq/m3
2022-02-11 21:55:59.872877 Humidity: 21.5 %rH, Temperature: 23.26 *C, Radon STA: 78 Bq/m3, Radon LTA: 73 Bq/m3
2022-02-11 22:56:02.045927 Humidity: 21.5 %rH, Temperature: 22.58 *C, Radon STA: 72 Bq/m3, Radon LTA: 72 Bq/m3
2022-02-11 23:56:04.296387 Humidity: 21.0 %rH, Temperature: 21.84 *C, Radon STA: 70 Bq/m3, Radon LTA: 73 Bq/m3
2022-02-12 00:56:06.958468 Humidity: 21.0 %rH, Temperature: 21.19 *C, Radon STA: 64 Bq/m3, Radon LTA: 69 Bq/m3
2022-02-12 01:56:09.235005 Humidity: 20.0 %rH, Temperature: 21.14 *C, Radon STA: 65 Bq/m3, Radon LTA: 70 Bq/m3
2022-02-12 02:56:11.537940 Humidity: 19.5 %rH, Temperature: 21.29 *C, Radon STA: 66 Bq/m3, Radon LTA: 73 Bq/m3
2022-02-12 03:56:13.778664 Humidity: 19.0 %rH, Temperature: 21.47 *C, Radon STA: 64 Bq/m3, Radon LTA: 75 Bq/m3
2022-02-12 04:56:16.118021 Humidity: 18.5 %rH, Temperature: 21.38 *C, Radon STA: 62 Bq/m3, Radon LTA: 74 Bq/m3
2022-02-12 05:56:18.190381 Humidity: 18.0 %rH, Temperature: 21.62 *C, Radon STA: 61 Bq/m3, Radon LTA: 74 Bq/m3
2022-02-12 06:56:20.691848 Humidity: 17.0 %rH, Temperature: 23.24 *C, Radon STA: 61 Bq/m3, Radon LTA: 74 Bq/m3
2022-02-12 07:56:23.455577 Humidity: 16.0 %rH, Temperature: 23.18 *C, Radon STA: 65 Bq/m3, Radon LTA: 79 Bq/m3
2022-02-12 08:56:25.788205 Humidity: 15.5 %rH, Temperature: 23.18 *C, Radon STA: 67 Bq/m3, Radon LTA: 80 Bq/m3
2022-02-12 09:56:28.175272 Humidity: 16.5 %rH, Temperature: 23.1 *C, Radon STA: 71 Bq/m3, Radon LTA: 82 Bq/m3
2022-02-12 10:56:30.455531 Humidity: 17.5 %rH, Temperature: 23.46 *C, Radon STA: 68 Bq/m3, Radon LTA: 79 Bq/m3
2022-02-12 11:56:32.930277 Humidity: 18.5 %rH, Temperature: 23.53 *C, Radon STA: 69 Bq/m3, Radon LTA: 78 Bq/m3
2022-02-12 12:56:35.430831 Humidity: 18.5 %rH, Temperature: 23.36 *C, Radon STA: 77 Bq/m3, Radon LTA: 80 Bq/m3
2022-02-12 13:56:37.910982 Humidity: 18.5 %rH, Temperature: 23.03 *C, Radon STA: 81 Bq/m3, Radon LTA: 82 Bq/m3
2022-02-12 14:56:41.879404 Humidity: 19.0 %rH, Temperature: 23.33 *C, Radon STA: 83 Bq/m3, Radon LTA: 83 Bq/m3
2022-02-12 15:56:45.101402 Humidity: 19.5 %rH, Temperature: 23.21 *C, Radon STA: 91 Bq/m3, Radon LTA: 86 Bq/m3
2022-02-12 16:56:47.488357 Humidity: 20.0 %rH, Temperature: 23.31 *C, Radon STA: 97 Bq/m3, Radon LTA: 89 Bq/m3
2022-02-12 17:56:49.803042 Humidity: 20.5 %rH, Temperature: 23.53 *C, Radon STA: 100 Bq/m3, Radon LTA: 92 Bq/m3
2022-02-12 18:56:52.052234 Humidity: 20.5 %rH, Temperature: 23.25 *C, Radon STA: 110 Bq/m3, Radon LTA: 95 Bq/m3
2022-02-12 19:56:54.173205 Humidity: 21.5 %rH, Temperature: 22.98 *C, Radon STA: 116 Bq/m3, Radon LTA: 96 Bq/m3
2022-02-12 20:56:56.828176 Humidity: 21.5 %rH, Temperature: 22.98 *C, Radon STA: 122 Bq/m3, Radon LTA: 97 Bq/m3
2022-02-12 21:56:58.984593 Humidity: 20.5 %rH, Temperature: 22.57 *C, Radon STA: 122 Bq/m3, Radon LTA: 95 Bq/m3
2022-02-12 22:57:02.980685 Humidity: 20.5 %rH, Temperature: 21.97 *C, Radon STA: 122 Bq/m3, Radon LTA: 96 Bq/m3
2022-02-12 23:57:06.210251 Humidity: 20.5 %rH, Temperature: 21.32 *C, Radon STA: 133 Bq/m3, Radon LTA: 100 Bq/m3
2022-02-13 00:57:08.728655 Humidity: 20.0 %rH, Temperature: 20.7 *C, Radon STA: 133 Bq/m3, Radon LTA: 99 Bq/m3
2022-02-13 01:57:11.182919 Humidity: 20.0 %rH, Temperature: 20.42 *C, Radon STA: 128 Bq/m3, Radon LTA: 99 Bq/m3
2022-02-13 02:57:13.266776 Humidity: 19.5 %rH, Temperature: 20.04 *C, Radon STA: 127 Bq/m3, Radon LTA: 98 Bq/m3
2022-02-13 03:57:15.448680 Humidity: 19.5 %rH, Temperature: 20.37 *C, Radon STA: 130 Bq/m3, Radon LTA: 99 Bq/m3
2022-02-13 04:57:18.052546 Humidity: 19.0 %rH, Temperature: 20.27 *C, Radon STA: 136 Bq/m3, Radon LTA: 100 Bq/m3
2022-02-13 05:57:20.345829 Humidity: 19.0 %rH, Temperature: 20.28 *C, Radon STA: 137 Bq/m3, Radon LTA: 100 Bq/m3
2022-02-13 06:57:22.938589 Humidity: 18.5 %rH, Temperature: 21.79 *C, Radon STA: 136 Bq/m3, Radon LTA: 102 Bq/m3
2022-02-13 07:57:25.857832 Humidity: 18.0 %rH, Temperature: 22.62 *C, Radon STA: 135 Bq/m3, Radon LTA: 103 Bq/m3
2022-02-13 08:57:28.057397 Humidity: 18.5 %rH, Temperature: 22.7 *C, Radon STA: 148 Bq/m3, Radon LTA: 111 Bq/m3
2022-02-13 09:57:30.574629 Humidity: 18.5 %rH, Temperature: 22.3 *C, Radon STA: 149 Bq/m3, Radon LTA: 110 Bq/m3
2022-02-13 10:57:32.949622 Humidity: 19.5 %rH, Temperature: 22.75 *C, Radon STA: 160 Bq/m3, Radon LTA: 112 Bq/m3
2022-02-13 11:57:35.217088 Humidity: 20.0 %rH, Temperature: 22.63 *C, Radon STA: 158 Bq/m3, Radon LTA: 111 Bq/m3
2022-02-13 12:57:41.153880 Humidity: 22.0 %rH, Temperature: 23.23 *C, Radon STA: 152 Bq/m3, Radon LTA: 109 Bq/m3
2022-02-13 13:57:43.657214 Humidity: 21.0 %rH, Temperature: 23.36 *C, Radon STA: 147 Bq/m3, Radon LTA: 109 Bq/m3
2022-02-13 14:57:45.919344 Humidity: 22.5 %rH, Temperature: 23.6 *C, Radon STA: 151 Bq/m3, Radon LTA: 109 Bq/m3
2022-02-13 15:57:48.284107 Humidity: 22.0 %rH, Temperature: 23.51 *C, Radon STA: 142 Bq/m3, Radon LTA: 108 Bq/m3
2022-02-13 16:57:50.973269 Humidity: 23.0 %rH, Temperature: 23.75 *C, Radon STA: 135 Bq/m3, Radon LTA: 107 Bq/m3
2022-02-13 17:57:53.158805 Humidity: 24.0 %rH, Temperature: 23.75 *C, Radon STA: 130 Bq/m3, Radon LTA: 106 Bq/m3
2022-02-13 18:57:55.780296 Humidity: 25.0 %rH, Temperature: 23.69 *C, Radon STA: 127 Bq/m3, Radon LTA: 108 Bq/m3
2022-02-13 19:57:57.884636 Humidity: 24.5 %rH, Temperature: 23.64 *C, Radon STA: 122 Bq/m3, Radon LTA: 107 Bq/m3
2022-02-13 20:57:59.971638 Humidity: 23.5 %rH, Temperature: 23.43 *C, Radon STA: 120 Bq/m3, Radon LTA: 105 Bq/m3
2022-02-13 21:58:02.208638 Humidity: 23.0 %rH, Temperature: 21.74 *C, Radon STA: 128 Bq/m3, Radon LTA: 108 Bq/m3
2022-02-13 22:58:04.335659 Humidity: 23.0 %rH, Temperature: 21.52 *C, Radon STA: 129 Bq/m3, Radon LTA: 108 Bq/m3
2022-02-13 23:58:07.621742 Humidity: 22.5 %rH, Temperature: 21.15 *C, Radon STA: 125 Bq/m3, Radon LTA: 107 Bq/m3
2022-02-14 00:58:10.396058 Humidity: 22.0 %rH, Temperature: 20.69 *C, Radon STA: 127 Bq/m3, Radon LTA: 107 Bq/m3
2022-02-14 01:58:12.532976 Humidity: 21.0 %rH, Temperature: 20.63 *C, Radon STA: 121 Bq/m3, Radon LTA: 106 Bq/m3
2022-02-14 02:58:14.777140 Humidity: 20.5 %rH, Temperature: 20.6 *C, Radon STA: 124 Bq/m3, Radon LTA: 108 Bq/m3
2022-02-14 03:58:17.296313 Humidity: 20.0 %rH, Temperature: 20.64 *C, Radon STA: 133 Bq/m3, Radon LTA: 112 Bq/m3
2022-02-14 04:58:19.741449 Humidity: 20.0 %rH, Temperature: 20.62 *C, Radon STA: 128 Bq/m3, Radon LTA: 113 Bq/m3
2022-02-14 05:58:22.079571 Humidity: 19.5 %rH, Temperature: 20.93 *C, Radon STA: 125 Bq/m3, Radon LTA: 112 Bq/m3
2022-02-14 06:58:24.563916 Humidity: 18.5 %rH, Temperature: 22.29 *C, Radon STA: 117 Bq/m3, Radon LTA: 110 Bq/m3
2022-02-14 07:58:27.433283 Humidity: 18.5 %rH, Temperature: 22.94 *C, Radon STA: 121 Bq/m3, Radon LTA: 112 Bq/m3
2022-02-14 08:58:29.638242 Humidity: 19.5 %rH, Temperature: 23.17 *C, Radon STA: 117 Bq/m3, Radon LTA: 114 Bq/m3
2022-02-14 09:58:31.713496 Humidity: 21.0 %rH, Temperature: 23.52 *C, Radon STA: 116 Bq/m3, Radon LTA: 113 Bq/m3
2022-02-14 10:58:33.886430 Humidity: 20.0 %rH, Temperature: 23.79 *C, Radon STA: 116 Bq/m3, Radon LTA: 116 Bq/m3
2022-02-14 11:58:38.959866 Humidity: 20.0 %rH, Temperature: 23.9 *C, Radon STA: 118 Bq/m3, Radon LTA: 116 Bq/m3
2022-02-14 12:58:41.400352 Humidity: 20.0 %rH, Temperature: 24.03 *C, Radon STA: 116 Bq/m3, Radon LTA: 115 Bq/m3
2022-02-14 13:58:43.841216 Humidity: 20.5 %rH, Temperature: 23.55 *C, Radon STA: 119 Bq/m3, Radon LTA: 116 Bq/m3
2022-02-14 14:58:47.171125 Humidity: 21.5 %rH, Temperature: 23.58 *C, Radon STA: 109 Bq/m3, Radon LTA: 115 Bq/m3
2022-02-14 15:58:49.672294 Humidity: 21.5 %rH, Temperature: 24.13 *C, Radon STA: 111 Bq/m3, Radon LTA: 116 Bq/m3
2022-02-14 16:58:52.436867 Humidity: 21.0 %rH, Temperature: 23.82 *C, Radon STA: 114 Bq/m3, Radon LTA: 118 Bq/m3
2022-02-14 17:58:55.032403 Humidity: 22.5 %rH, Temperature: 23.67 *C, Radon STA: 116 Bq/m3, Radon LTA: 117 Bq/m3
2022-02-14 18:58:57.413625 Humidity: 22.5 %rH, Temperature: 23.36 *C, Radon STA: 118 Bq/m3, Radon LTA: 117 Bq/m3
2022-02-14 19:58:59.531133 Humidity: 22.0 %rH, Temperature: 23.07 *C, Radon STA: 127 Bq/m3, Radon LTA: 120 Bq/m3
2022-02-14 20:59:01.660482 Humidity: 22.0 %rH, Temperature: 23.09 *C, Radon STA: 131 Bq/m3, Radon LTA: 120 Bq/m3
2022-02-14 21:59:04.149255 Humidity: 22.0 %rH, Temperature: 22.79 *C, Radon STA: 128 Bq/m3, Radon LTA: 119 Bq/m3
2022-02-14 22:59:06.328679 Humidity: 21.5 %rH, Temperature: 22.42 *C, Radon STA: 129 Bq/m3, Radon LTA: 120 Bq/m3
2022-02-14 23:59:08.446053 Humidity: 21.5 %rH, Temperature: 21.79 *C, Radon STA: 135 Bq/m3, Radon LTA: 121 Bq/m3
2022-02-15 00:59:10.688426 Humidity: 21.5 %rH, Temperature: 21.21 *C, Radon STA: 139 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-15 01:59:13.754107 Humidity: 21.0 %rH, Temperature: 20.66 *C, Radon STA: 144 Bq/m3, Radon LTA: 122 Bq/m3
2022-02-15 02:59:16.995454 Humidity: 21.0 %rH, Temperature: 20.14 *C, Radon STA: 143 Bq/m3, Radon LTA: 124 Bq/m3
2022-02-15 03:59:19.519586 Humidity: 21.0 %rH, Temperature: 20.19 *C, Radon STA: 126 Bq/m3, Radon LTA: 122 Bq/m3
2022-02-15 04:59:22.118996 Humidity: 20.5 %rH, Temperature: 21.11 *C, Radon STA: 129 Bq/m3, Radon LTA: 124 Bq/m3
2022-02-15 05:59:24.412522 Humidity: 20.5 %rH, Temperature: 20.62 *C, Radon STA: 131 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-15 06:59:27.406672 Humidity: 20.0 %rH, Temperature: 21.72 *C, Radon STA: 143 Bq/m3, Radon LTA: 125 Bq/m3
2022-02-15 07:59:29.843142 Humidity: 20.5 %rH, Temperature: 21.83 *C, Radon STA: 143 Bq/m3, Radon LTA: 124 Bq/m3
2022-02-15 08:59:32.401302 Humidity: 21.5 %rH, Temperature: 23.63 *C, Radon STA: 137 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-15 09:59:34.503930 Humidity: 22.0 %rH, Temperature: 23.71 *C, Radon STA: 143 Bq/m3, Radon LTA: 125 Bq/m3
2022-02-15 10:59:37.346695 Humidity: 22.0 %rH, Temperature: 24.29 *C, Radon STA: 147 Bq/m3, Radon LTA: 127 Bq/m3
2022-02-15 11:59:39.461142 Humidity: 21.5 %rH, Temperature: 24.55 *C, Radon STA: 157 Bq/m3, Radon LTA: 128 Bq/m3
2022-02-15 12:59:42.256394 Humidity: 21.5 %rH, Temperature: 24.07 *C, Radon STA: 172 Bq/m3, Radon LTA: 133 Bq/m3
2022-02-15 13:59:46.357581 Humidity: 22.0 %rH, Temperature: 23.84 *C, Radon STA: 168 Bq/m3, Radon LTA: 132 Bq/m3
2022-02-15 14:59:48.639896 Humidity: 22.5 %rH, Temperature: 24.42 *C, Radon STA: 171 Bq/m3, Radon LTA: 131 Bq/m3
2022-02-15 15:59:50.886316 Humidity: 22.5 %rH, Temperature: 24.3 *C, Radon STA: 179 Bq/m3, Radon LTA: 134 Bq/m3
2022-02-15 16:59:53.806027 Humidity: 22.5 %rH, Temperature: 24.14 *C, Radon STA: 179 Bq/m3, Radon LTA: 136 Bq/m3
2022-02-15 17:59:57.969317 Humidity: 23.5 %rH, Temperature: 23.96 *C, Radon STA: 174 Bq/m3, Radon LTA: 135 Bq/m3
2022-02-15 19:00:01.315085 Humidity: 23.5 %rH, Temperature: 23.69 *C, Radon STA: 178 Bq/m3, Radon LTA: 138 Bq/m3
2022-02-15 20:00:03.599069 Humidity: 24.5 %rH, Temperature: 23.52 *C, Radon STA: 171 Bq/m3, Radon LTA: 138 Bq/m3
2022-02-15 21:00:05.833919 Humidity: 24.0 %rH, Temperature: 23.27 *C, Radon STA: 170 Bq/m3, Radon LTA: 139 Bq/m3
2022-02-15 22:00:07.974626 Humidity: 23.5 %rH, Temperature: 22.81 *C, Radon STA: 169 Bq/m3, Radon LTA: 138 Bq/m3
2022-02-15 23:00:10.197163 Humidity: 23.0 %rH, Temperature: 22.24 *C, Radon STA: 174 Bq/m3, Radon LTA: 139 Bq/m3
2022-02-16 00:00:13.336177 Humidity: 23.0 %rH, Temperature: 21.66 *C, Radon STA: 171 Bq/m3, Radon LTA: 141 Bq/m3
2022-02-16 01:00:16.283072 Humidity: 23.0 %rH, Temperature: 21.18 *C, Radon STA: 164 Bq/m3, Radon LTA: 140 Bq/m3
2022-02-16 02:00:18.671839 Humidity: 22.5 %rH, Temperature: 20.7 *C, Radon STA: 162 Bq/m3, Radon LTA: 139 Bq/m3
2022-02-16 03:00:21.877491 Humidity: 22.5 %rH, Temperature: 20.18 *C, Radon STA: 165 Bq/m3, Radon LTA: 140 Bq/m3
2022-02-16 04:00:24.110731 Humidity: 22.5 %rH, Temperature: 19.7 *C, Radon STA: 163 Bq/m3, Radon LTA: 138 Bq/m3
2022-02-16 05:00:26.316177 Humidity: 22.5 %rH, Temperature: 19.23 *C, Radon STA: 155 Bq/m3, Radon LTA: 137 Bq/m3
2022-02-16 06:00:29.322810 Humidity: 22.0 %rH, Temperature: 20.16 *C, Radon STA: 156 Bq/m3, Radon LTA: 137 Bq/m3
2022-02-16 07:00:31.824553 Humidity: 21.0 %rH, Temperature: 21.91 *C, Radon STA: 144 Bq/m3, Radon LTA: 135 Bq/m3
2022-02-16 08:00:34.786273 Humidity: 21.0 %rH, Temperature: 21.95 *C, Radon STA: 139 Bq/m3, Radon LTA: 135 Bq/m3
2022-02-16 09:00:37.371083 Humidity: 22.0 %rH, Temperature: 22.4 *C, Radon STA: 139 Bq/m3, Radon LTA: 134 Bq/m3
2022-02-16 10:00:39.810238 Humidity: 22.0 %rH, Temperature: 23.89 *C, Radon STA: 131 Bq/m3, Radon LTA: 133 Bq/m3
2022-02-16 11:00:42.450311 Humidity: 22.5 %rH, Temperature: 23.6 *C, Radon STA: 123 Bq/m3, Radon LTA: 132 Bq/m3
2022-02-16 12:00:44.651267 Humidity: 21.5 %rH, Temperature: 23.87 *C, Radon STA: 114 Bq/m3, Radon LTA: 133 Bq/m3
2022-02-16 13:00:47.849934 Humidity: 21.5 %rH, Temperature: 23.48 *C, Radon STA: 101 Bq/m3, Radon LTA: 134 Bq/m3
2022-02-16 14:00:50.206594 Humidity: 21.5 %rH, Temperature: 24.49 *C, Radon STA: 98 Bq/m3, Radon LTA: 133 Bq/m3
2022-02-16 15:00:52.709227 Humidity: 21.5 %rH, Temperature: 24.13 *C, Radon STA: 97 Bq/m3, Radon LTA: 132 Bq/m3
2022-02-16 16:00:55.173074 Humidity: 22.0 %rH, Temperature: 23.49 *C, Radon STA: 90 Bq/m3, Radon LTA: 132 Bq/m3
2022-02-16 17:00:57.411472 Humidity: 22.0 %rH, Temperature: 22.91 *C, Radon STA: 91 Bq/m3, Radon LTA: 131 Bq/m3
2022-02-16 18:00:59.667862 Humidity: 22.0 %rH, Temperature: 22.04 *C, Radon STA: 91 Bq/m3, Radon LTA: 130 Bq/m3
2022-02-16 19:01:01.843871 Humidity: 24.0 %rH, Temperature: 21.74 *C, Radon STA: 83 Bq/m3, Radon LTA: 129 Bq/m3
2022-02-16 20:01:04.600227 Humidity: 23.5 %rH, Temperature: 21.83 *C, Radon STA: 83 Bq/m3, Radon LTA: 128 Bq/m3
2022-02-16 21:01:06.699290 Humidity: 23.0 %rH, Temperature: 21.95 *C, Radon STA: 81 Bq/m3, Radon LTA: 127 Bq/m3
2022-02-16 22:01:08.995037 Humidity: 22.0 %rH, Temperature: 21.38 *C, Radon STA: 76 Bq/m3, Radon LTA: 127 Bq/m3
2022-02-16 23:01:11.517194 Humidity: 22.0 %rH, Temperature: 20.14 *C, Radon STA: 71 Bq/m3, Radon LTA: 126 Bq/m3
2022-02-17 00:01:14.565312 Humidity: 22.0 %rH, Temperature: 20.12 *C, Radon STA: 70 Bq/m3, Radon LTA: 125 Bq/m3
2022-02-17 01:01:17.167464 Humidity: 22.0 %rH, Temperature: 19.71 *C, Radon STA: 68 Bq/m3, Radon LTA: 124 Bq/m3
2022-02-17 02:01:19.583034 Humidity: 21.5 %rH, Temperature: 19.69 *C, Radon STA: 66 Bq/m3, Radon LTA: 122 Bq/m3
2022-02-17 03:01:22.030898 Humidity: 21.0 %rH, Temperature: 19.75 *C, Radon STA: 64 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-17 04:01:26.456671 Humidity: 21.0 %rH, Temperature: 20.01 *C, Radon STA: 69 Bq/m3, Radon LTA: 124 Bq/m3
2022-02-17 05:01:29.898280 Humidity: 20.5 %rH, Temperature: 19.98 *C, Radon STA: 73 Bq/m3, Radon LTA: 125 Bq/m3
2022-02-17 06:01:31.983342 Humidity: 20.5 %rH, Temperature: 19.34 *C, Radon STA: 75 Bq/m3, Radon LTA: 124 Bq/m3
2022-02-17 07:01:34.093841 Humidity: 19.0 %rH, Temperature: 22.46 *C, Radon STA: 78 Bq/m3, Radon LTA: 124 Bq/m3
2022-02-17 08:01:36.829151 Humidity: 19.0 %rH, Temperature: 22.59 *C, Radon STA: 76 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-17 09:01:39.171653 Humidity: 19.0 %rH, Temperature: 23.31 *C, Radon STA: 74 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-17 10:01:41.842244 Humidity: 20.0 %rH, Temperature: 23.81 *C, Radon STA: 76 Bq/m3, Radon LTA: 125 Bq/m3
2022-02-17 11:01:43.998680 Humidity: 20.0 %rH, Temperature: 24.44 *C, Radon STA: 73 Bq/m3, Radon LTA: 124 Bq/m3
2022-02-17 12:01:46.392765 Humidity: 20.0 %rH, Temperature: 24.36 *C, Radon STA: 70 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-17 13:01:48.999801 Humidity: 19.5 %rH, Temperature: 24.38 *C, Radon STA: 71 Bq/m3, Radon LTA: 124 Bq/m3
2022-02-17 14:01:51.284879 Humidity: 19.5 %rH, Temperature: 24.37 *C, Radon STA: 77 Bq/m3, Radon LTA: 127 Bq/m3
2022-02-17 15:01:53.598221 Humidity: 19.5 %rH, Temperature: 24.28 *C, Radon STA: 77 Bq/m3, Radon LTA: 127 Bq/m3
2022-02-17 16:01:57.101526 Humidity: 20.0 %rH, Temperature: 23.75 *C, Radon STA: 78 Bq/m3, Radon LTA: 125 Bq/m3
2022-02-17 17:01:59.283444 Humidity: 20.0 %rH, Temperature: 23.5 *C, Radon STA: 76 Bq/m3, Radon LTA: 125 Bq/m3
2022-02-17 18:02:01.991518 Humidity: 20.0 %rH, Temperature: 23.18 *C, Radon STA: 79 Bq/m3, Radon LTA: 125 Bq/m3
2022-02-17 19:02:04.345838 Humidity: 20.5 %rH, Temperature: 22.65 *C, Radon STA: 79 Bq/m3, Radon LTA: 124 Bq/m3
2022-02-17 20:02:07.570274 Humidity: 20.5 %rH, Temperature: 22.66 *C, Radon STA: 81 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-17 21:02:10.102393 Humidity: 20.0 %rH, Temperature: 22.55 *C, Radon STA: 82 Bq/m3, Radon LTA: 122 Bq/m3
2022-02-17 22:02:12.197838 Humidity: 20.0 %rH, Temperature: 21.78 *C, Radon STA: 82 Bq/m3, Radon LTA: 122 Bq/m3
2022-02-17 23:02:14.669094 Humidity: 20.0 %rH, Temperature: 20.89 *C, Radon STA: 86 Bq/m3, Radon LTA: 122 Bq/m3
2022-02-18 00:02:17.542314 Humidity: 19.5 %rH, Temperature: 20.83 *C, Radon STA: 86 Bq/m3, Radon LTA: 121 Bq/m3
2022-02-18 01:02:19.881960 Humidity: 19.0 %rH, Temperature: 20.8 *C, Radon STA: 99 Bq/m3, Radon LTA: 126 Bq/m3
2022-02-18 02:02:22.246156 Humidity: 19.0 %rH, Temperature: 20.51 *C, Radon STA: 105 Bq/m3, Radon LTA: 127 Bq/m3
2022-02-18 03:02:25.107503 Humidity: 19.0 %rH, Temperature: 19.68 *C, Radon STA: 104 Bq/m3, Radon LTA: 126 Bq/m3
2022-02-18 04:02:27.491530 Humidity: 18.5 %rH, Temperature: 20.81 *C, Radon STA: 103 Bq/m3, Radon LTA: 125 Bq/m3
2022-02-18 05:02:29.730418 Humidity: 18.5 %rH, Temperature: 20.22 *C, Radon STA: 100 Bq/m3, Radon LTA: 125 Bq/m3
2022-02-18 06:02:32.111188 Humidity: 18.0 %rH, Temperature: 19.96 *C, Radon STA: 101 Bq/m3, Radon LTA: 126 Bq/m3
2022-02-18 07:02:34.349578 Humidity: 17.5 %rH, Temperature: 21.62 *C, Radon STA: 97 Bq/m3, Radon LTA: 125 Bq/m3
2022-02-18 08:02:37.287485 Humidity: 18.0 %rH, Temperature: 21.69 *C, Radon STA: 103 Bq/m3, Radon LTA: 125 Bq/m3
2022-02-18 09:02:40.778453 Humidity: 18.5 %rH, Temperature: 23.0 *C, Radon STA: 105 Bq/m3, Radon LTA: 124 Bq/m3
2022-02-18 10:02:44.743923 Humidity: 19.5 %rH, Temperature: 23.62 *C, Radon STA: 106 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-18 11:02:47.122615 Humidity: 18.5 %rH, Temperature: 24.1 *C, Radon STA: 110 Bq/m3, Radon LTA: 123 Bq/m3
2022-02-18 12:02:49.354245 Humidity: 19.0 %rH, Temperature: 23.9 *C, Radon STA: 115 Bq/m3, Radon LTA: 124 Bq/m3
2022-02-18 13:02:51.478748 Humidity: 20.0 %rH, Temperature: 24.01 *C, Radon STA: 111 Bq/m3, Radon LTA: 124 Bq/m3
